epoch:3,batch:18, x 0.0532, y -0.0010, sim -99.3022, loss 4.7629, grad_scale 10.0000, param_scale 23.8916, graph_vec_scale 0.5781, sim_pos -27.6388, sim_neg -114.1757, sim_diff 86.5369, labels -0.6562, time 810.91s
epoch:3,batch:19, x 0.0279, y -0.0007, sim -85.0507, loss 6.0511, grad_scale 10.0000, param_scale 23.8909, graph_vec_scale 0.4548, sim_pos -37.7823, sim_neg -94.0646, sim_diff 56.2824, labels -0.6797, time 819.49s
epoch:3,batch:20, x -0.0770, y -0.0022, sim -98.7522, loss 3.1155, grad_scale 10.0000, param_scale 23.8901, graph_vec_scale 0.4897, sim_pos -18.0623, sim_neg -115.4992, sim_diff 97.4369, labels -0.6562, time 828.39s
epoch:3,batch:21, x -0.0546, y -0.0034, sim -70.0368, loss 2.7267, grad_scale 10.0000, param_scale 23.8893, graph_vec_scale 0.4002, sim_pos -14.2290, sim_neg -83.2473, sim_diff 69.0182, labels -0.6172, time 836.54s
epoch:3,batch:22, x 0.0305, y -0.0018, sim -80.9210, loss 3.2096, grad_scale 10.0000, param_scale 23.8885, graph_vec_scale 0.4637, sim_pos -19.4678, sim_neg -92.9819, sim_diff 73.5142, labels -0.6719, time 845.30s
epoch:3,batch:23, x 0.0430, y -0.0012, sim -115.4309, loss 5.6037, grad_scale 10.0000, param_scale 23.8876, graph_vec_scale 0.6060, sim_pos -36.6214, sim_neg -129.5948, sim_diff 92.9734, labels -0.6953, time 854.34s
epoch:3,batch:24, x -0.0273, y -0.0036, sim -89.6154, loss 2.0835, grad_scale 10.0000, param_scale 23.8868, graph_vec_scale 0.4974, sim_pos -16.5129, sim_neg -100.0586, sim_diff 83.5457, labels -0.7500, time 862.92s
epoch:3,batch:25, x -0.0405, y -0.0043, sim -64.3071, loss 2.8833, grad_scale 10.0000, param_scale 23.8860, graph_vec_scale 0.3867, sim_pos -17.9480, sim_neg -73.1477, sim_diff 55.1997, labels -0.6797, time 871.12s
epoch:3,batch:26, x -0.0745, y -0.0046, sim -62.9651, loss 4.4845, grad_scale 10.0000, param_scale 23.8853, graph_vec_scale 0.3800, sim_pos -26.6670, sim_neg -70.2929, sim_diff 43.6259, labels -0.6641, time 879.89s
epoch:3,batch:27, x -0.0049, y -0.0017, sim -81.8012, loss 3.0875, grad_scale 10.0000, param_scale 23.8845, graph_vec_scale 0.4649, sim_pos -20.7212, sim_neg -92.4481, sim_diff 71.7269, labels -0.7031, time 888.42s
epoch:3,batch:28, x 0.0710, y 0.0004, sim -80.2930, loss 1.6674, grad_scale 10.0000, param_scale 23.8838, graph_vec_scale 0.4322, sim_pos -10.5893, sim_neg -93.2011, sim_diff 82.6118, labels -0.6875, time 897.55s
epoch:3,batch:29, x 0.0179, y -0.0033, sim -56.1262, loss 1.7896, grad_scale 10.0000, param_scale 23.8832, graph_vec_scale 0.3135, sim_pos -11.6659, sim_neg -64.1168, sim_diff 52.4509, labels -0.6953, time 905.84s
epoch:4,batch:1, x -0.0822, y -0.0066, sim -60.2454, loss 3.9108, grad_scale 10.0000, param_scale 23.8826, graph_vec_scale 0.3367, sim_pos -25.6088, sim_neg -66.4704, sim_diff 40.8616, labels -0.6953, time 925.31s
epoch:4,batch:2, x -0.0843, y -0.0066, sim -61.2189, loss 17.7182, grad_scale 10.0000, param_scale 23.8819, graph_vec_scale 0.3575, sim_pos -113.2525, sim_neg -51.5831, sim_diff -61.6694, labels -0.6875, time 933.73s
epoch:4,batch:3, x -0.0109, y -0.0050, sim -82.4679, loss 5.4366, grad_scale 10.0000, param_scale 23.8814, graph_vec_scale 0.4685, sim_pos -33.1003, sim_neg -92.1569, sim_diff 59.0566, labels -0.6719, time 942.43s
epoch:4,batch:4, x 0.0339, y -0.0039, sim -81.8858, loss 3.8509, grad_scale 10.0000, param_scale 23.8808, graph_vec_scale 0.4268, sim_pos -22.3911, sim_neg -94.2337, sim_diff 71.8426, labels -0.6562, time 950.85s
epoch:4,batch:5, x 0.0231, y -0.0037, sim -81.3317, loss 5.1055, grad_scale 10.0000, param_scale 23.8804, graph_vec_scale 0.4039, sim_pos -31.0889, sim_neg -91.1924, sim_diff 60.1035, labels -0.6719, time 958.93s
epoch:4,batch:6, x 0.0172, y -0.0042, sim -85.7101, loss 11.9181, grad_scale 10.0000, param_scale 23.8800, graph_vec_scale 0.4323, sim_pos -70.8129, sim_neg -88.7175, sim_diff 17.9046, labels -0.6641, time 967.34s
epoch:4,batch:7, x -0.0371, y -0.0070, sim -79.6826, loss 3.4160, grad_scale 10.0000, param_scale 23.8800, graph_vec_scale 0.4326, sim_pos -26.4088, sim_neg -87.5662, sim_diff 61.1573, labels -0.7422, time 975.73s
epoch:4,batch:8, x -0.0997, y -0.0086, sim -81.8769, loss 3.2098, grad_scale 10.0000, param_scale 23.8799, graph_vec_scale 0.4347, sim_pos -18.6137, sim_neg -95.0070, sim_diff 76.3933, labels -0.6562, time 984.22s
epoch:4,batch:9, x -0.0886, y -0.0083, sim -49.6190, loss 4.7247, grad_scale 10.0000, param_scale 23.8797, graph_vec_scale 0.3021, sim_pos -28.6271, sim_neg -53.7389, sim_diff 25.1118, labels -0.6719, time 992.78s
epoch:4,batch:10, x -0.0784, y -0.0095, sim -85.1190, loss 2.2315, grad_scale 10.0000, param_scale 23.8795, graph_vec_scale 0.4548, sim_pos -15.2580, sim_neg -96.9220, sim_diff 81.6639, labels -0.7109, time 1002.31s
epoch:4,batch:11, x -0.0277, y -0.0062, sim -61.5261, loss 4.4797, grad_scale 10.0000, param_scale 23.8793, graph_vec_scale 0.3284, sim_pos -30.8624, sim_neg -66.7067, sim_diff 35.8443, labels -0.7109, time 1010.71s
epoch:4,batch:12, x 0.0113, y -0.0023, sim -46.5240, loss 1.5907, grad_scale 10.0000, param_scale 23.8790, graph_vec_scale 0.2699, sim_pos -10.8189, sim_neg -52.5563, sim_diff 41.7375, labels -0.7109, time 1019.30s
epoch:4,batch:13, x 0.0166, y -0.0027, sim -50.0468, loss 1.4824, grad_scale 10.0000, param_scale 23.8788, graph_vec_scale 0.3075, sim_pos -9.1376, sim_neg -57.6225, sim_diff 48.4849, labels -0.6875, time 1027.81s
epoch:4,batch:14, x 0.0196, y -0.0045, sim -75.0543, loss 4.1489, grad_scale 10.0000, param_scale 23.8786, graph_vec_scale 0.4280, sim_pos -27.0950, sim_neg -83.6737, sim_diff 56.5788, labels -0.6953, time 1037.01s
epoch:4,batch:15, x -0.0355, y -0.0064, sim -55.9719, loss 2.2618, grad_scale 10.0000, param_scale 23.8783, graph_vec_scale 0.3295, sim_pos -13.1041, sim_neg -64.8690, sim_diff 51.7649, labels -0.6562, time 1045.59s
epoch:4,batch:16, x -0.0537, y -0.0047, sim -50.5558, loss 3.2399, grad_scale 10.0000, param_scale 23.8780, graph_vec_scale 0.2790, sim_pos -16.4878, sim_neg -58.8247, sim_diff 42.3369, labels -0.6094, time 1054.36s
epoch:4,batch:17, x -0.0303, y -0.0032, sim -41.7092, loss 1.4859, grad_scale 10.0000, param_scale 23.8777, graph_vec_scale 0.2357, sim_pos -10.6629, sim_neg -46.6260, sim_diff 35.9631, labels -0.7266, time 1063.56s
epoch:4,batch:18, x 0.0024, y -0.0033, sim -47.7298, loss 2.2378, grad_scale 10.0000, param_scale 23.8774, graph_vec_scale 0.2673, sim_pos -12.8141, sim_neg -54.9764, sim_diff 42.1624, labels -0.6562, time 1072.87s
epoch:4,batch:19, x 0.0223, y -0.0019, sim -43.6871, loss 3.2729, grad_scale 10.0000, param_scale 23.8770, graph_vec_scale 0.2609, sim_pos -20.2769, sim_neg -48.1513, sim_diff 27.8744, labels -0.6797, time 1081.51s
epoch:4,batch:20, x 0.0067, y -0.0001, sim -46.6597, loss 1.3086, grad_scale 10.0000, param_scale 23.8767, graph_vec_scale 0.2773, sim_pos -7.4194, sim_neg -54.8040, sim_diff 47.3846, labels -0.6562, time 1090.24s
epoch:4,batch:21, x -0.0300, y -0.0018, sim -31.6402, loss 1.2102, grad_scale 10.0000, param_scale 23.8762, graph_vec_scale 0.1886, sim_pos -6.2314, sim_neg -37.6548, sim_diff 31.4234, labels -0.6172, time 1098.63s
epoch:4,batch:22, x -0.0185, y -0.0022, sim -33.7256, loss 1.4392, grad_scale 10.0000, param_scale 23.8757, graph_vec_scale 0.2096, sim_pos -8.4246, sim_neg -38.6912, sim_diff 30.2666, labels -0.6719, time 1107.25s
epoch:4,batch:23, x 0.0000, y -0.0020, sim -39.8159, loss 2.0444, grad_scale 10.0000, param_scale 23.8754, graph_vec_scale 0.2399, sim_pos -13.0983, sim_neg -44.6177, sim_diff 31.5194, labels -0.6953, time 1116.51s
epoch:4,batch:24, x -0.0063, y -0.0011, sim -38.9756, loss 1.0149, grad_scale 10.0000, param_scale 23.8751, graph_vec_scale 0.2593, sim_pos -7.7678, sim_neg -43.4338, sim_diff 35.6660, labels -0.7500, time 1125.08s
epoch:4,batch:25, x -0.0152, y -0.0006, sim -32.1839, loss 1.1435, grad_scale 10.0000, param_scale 23.8747, graph_vec_scale 0.2112, sim_pos -6.8885, sim_neg -37.0077, sim_diff 30.1192, labels -0.6797, time 1133.13s
